LocationID,ExactName,TownName,CountyStateProvince,Country,Continent,Ocean,LongitudeDegrees,LongitudeMinutes,EorW,LatitudeDegrees,LatitudeMinutes,NorS,LongDD,LatDD,North,East,South,West,Altitude,Area,Notes,SpatialAccuracy,LocationExtent
10657,Col-Bretolet,Cou-Bretolet,Valais,Switzerland,Europe,Not applicable,7,30,E,46,15,N,7.5,46.25,46.2,7.4,46.2,7.4,,,Co-ordinates for the Valais area. Either altitude 1925m or area of study 1925m^2.,3,2
10658,"Northeastern Devon Island, Queen Elizabeth Islands.",Not applicable,Northwest Territories,Canada,North America,Not applicable,85,0,W,76,0,N,-85,76,77.02,-79.27,74.47,-97.07,,19166,None,4,2
10659,"Northern Department, (Alberta, Saskatchewan, Manitoba, Western Ontario and the Mackenzie River basin in the Northwest Territories.)",Not applicable,Alberta/Saskatchewan/Manitoba/Ontario/Northwest Territories,Canada,North America,Not applicable,105,0,W,55,0,N,-105,55,69.42,-87,49,-139.5,,,None,3,1
10660,"Barro Colorado Island, Panama canal",Not applicable,Panama Canal zone,Panama,South America,Not applicable,79,50,E,9,10,N,79.83333333,9.166666667,9.17,-79.83,9.17,-79.83,,,None,4,2
10661,Mackenzie River District,Not applicable,Northwest Territories,Canada,North America,Not applicable,116,0,W,64,0,N,-116,64,69.42,-103,54.33,-139.5,,,None,2,1
10662,Nova Scotia and New Brunswick,Not applicable,Nova Scotia/New Brunswick,Canada,North America,Not applicable,65,0,W,47,0,N,-65,47,49.22,-56.5,43.4,-74.67,,,None,3,1
10663,Middle West Provinces and Northwest Territories,Not applicable,Manitoba/Saskatchewan/Alberta/Northwest Territories,Canada,North America,Not applicable,110,0,W,60,0,N,-110,60,78.67,-88.83,49,-136.07,,,None,3,1
10664,Southwestern Alberta,Not applicable,Alberta,Canada,North America,Not applicable,118,0,W,52,0,N,-118,52,53.75,-114,49,-119.93,,700,700ha study area in South-western Alberta. Approximate co-ordinates.,2,1
10665,"Bearsdale Springs seed production area, near Drummond",Drummond,Wisconsin,USA,North America,Not applicable,91,10,W,46,15,N,-91.16666667,46.25,46.3,-91.4,46.3,-91.4,,,Co-ordinates of Drummond given.,1,2
10666,"Fort Colvile, near Kettle Falls",Kettle Falls,Washington,USA,North America,Not applicable,118,0,W,48,42,N,-118,48.7,48.53,-117.9,48.53,-117.9,,,"Fort Colvile was upriver from Kettle Falls, approximate co-ordinates given.",2,3
10667,"Ashburton County, Canterbury",Canterbury,Kent,New Zealand,Australia,Not applicable,171,46,E,43,54,S,171.7666667,-43.9,-43.9,171.77,-43.9,171.77,,,Co-ordinates of Ashburton.,2,2
10668,"Cannock Chase Forest, near Birmingham",Birmingham,Staffordshire,UK - England,Europe,Not applicable,2,0,W,52,40,N,-2,52.66666667,52.78,-1.9,52.7,-2.03,,270,Actual study area is 5ha.,3,3
10669,Sheffield Orchard,Kentville,Nova Scotia,Canada,North America,Not applicable,64,30,W,45,4,N,-64.5,45.06666667,45.07,-64.5,45.07,-64.5,,3.2,Exact location of the study site is not given. The author is based at a research station in Kentville so this has been given as location.,3,3
10670,"Jasper Ridge, Stanford University Campus, San Francisco",San Francisco,California,USA,North America,Not applicable,122,8,W,37,20,N,-122.1333333,37.33333333,37.4,-122.2,37.4,-122.2,200,,None,3,2
10671,Eagle Creek,Eagle Creek,Alaska,USA,North America,Not applicable,152,0,W,62,0,N,-152,62,68.61,-162.75,68.61,-162.75,1067,3885,Co-ordinates for central Alaska. Altitude 2600-4400 ft. Area 15 sq miles.,3,2
10672,"Tranoy Island, Tranoy Township.","Tranoy Island, Tranoy Township.",Troms,Norway,Europe,Not applicable,17,30,E,69,15,N,17.5,69.25,69.25,17.5,69.25,17.5,31,125,31m is the highest altitude.,3,3
10673,"Shelligan Burn, Sections ABCDE & F, Southern Perthshire",Crieff,Perth and Kinross,UK - Scotland,Europe,Not applicable,3,40,W,56,25,N,-3.666666667,56.41666667,56.42,-3.67,56.42,-3.67,344,,River Almond. Altitude ranges from 550-137m.,4,3
10674,Kerloch Moor,Kerloch Moor,Aberdeenshire,UK - Scotland,Europe,Not applicable,2,28,W,56,58,N,-2.466666667,56.96666667,56.97,-2.47,56.97,-2.47,,,Approximate co-ordinates.,2,2
10675,"Wadden Sea coast, North Sea",Not applicable,Not applicable,Multiple or International jurisdiction,Europe,Atlantic,7,30,E,54,0,N,7.5,54,55.5,9,52.88,4.75,0,,"Netherlands, Germany and Denmark.",4,1
10676,Schleswig Holstein coast,Not applicable,Schleswig - Holstein,Germany,Europe,Not applicable,8,30,E,54,30,N,8.5,54.5,54.88,11.13,53.33,8.6,,,None,4,1
10677,Niedersachsen coast,Not applicable,Niedersachsen,Germany,Europe,Not applicable,8,0,E,53,45,N,8,53.75,53.87,9,53.25,7,,,None,4,1
10678,Northern Netherlands coast,Not applicable,Friesland and Groningen,Netherlands,Europe,Not applicable,6,0,E,53,30,N,6,53.5,53.5,7,53,4.75,,,None,3,1
10679,Helgoland Island,Not applicable,Schleswig - Holstein,Germany,Europe,North Sea,7,52,E,54,9,N,7.866666667,54.15,54.15,7.87,54.15,7.87,,,None,4,2
10680,"Brazilian Amazon, not including state of Mato Grosso",Not applicable,Not applicable,Brazil,South America,Not applicable,57,0,W,18,0,S,-57,-18,-5.2,-48,-13.73,-74,,,None,2,1
10681,Amazonas State,Not applicable,Not applicable,Brazil,South America,Not applicable,65,0,W,5,0,S,-65,-5,-2.17,-56,-9.97,-73.75,,,None,3,1
10682,Puruvian Amazon,Not applicable,Loreto,Peru,South America,Not applicable,72,0,W,3,0,S,-72,-3,-0.0375,-70,-8.5,-77.5,,,None,3,1
10683,Mid Finland,Not applicable,Not applicable,Finland,Europe,Not applicable,27,0,E,65,0,N,27,65,66.5,31,63,23,,,Approximate co-ordinates.,3,1
10684,"Liminka Bay, excluding islands, Gulf of Bothnia",Oulo,Oulo,Finland,Europe,Not applicable,25,24,E,64,50,N,25.4,64.83333333,64.83,25.4,64.83,25.4,0,,"Total area of Liminka Bay is approximately. 10000ha, with a shoreline of 60km in length.",4,1
10685,"Head of Liminka Bay, Gulf of Bothnia",Not applicable,Not applicable,Finland,Europe,Not applicable,25,7,E,65,0,N,25.11666667,65,65,25.12,65,25.12,0,,6km stretch of coast.,4,2
10686,Nieuwkoop,Nieuwkoop,Zuid - Holland,Netherlands,Europe,Not applicable,4,46,E,52,9,N,4.766666667,52.15,52.15,4.77,52.15,4.77,,,None,4,2
10687,Maarssen,Maarssen,Utrecht,Netherlands,Europe,Not applicable,5,3,E,52,8,N,5.05,52.13333333,52.13,5.05,52.13,5.05,,,None,4,2
10688,Finland,Not applicable,Not applicable,Finland,Europe,Not applicable,27,0,E,64,0,N,27,64,70.079422,19.648331,59.804989,31.587299,,36031821,Area:139119 sq miles.,3,1
10689,"Elm Slope, Silwood Park",Ascot,Berkshire,UK - England,Europe,Not applicable,0,38.5,W,51,24.25,N,-0.641666667,51.40416667,51.404,-0.642,51.404,-0.642,,0.1433,The site faces south and its northern edge is bordered by mixed woodland and a small copse of elms.,6,4
10690,Finnish Lapland,Not applicable,Lappi,Finland,Europe,Not applicable,27,0,E,68,0,N,27,68,70.07,30,65.5,20.63,,,None,3,1
10691,Tula Region,Tula,Tula Oblast,Russian Federation,Europe,Not applicable,37,38,E,54,11,N,37.63333333,54.18333333,54.18,37.63,54.18,37.63,,,Co-ordinates given are for the city of Tula.,2,1
10692,Near Kubbutz Beit (Bet) Oren on Mount Carmel,Bet Oren,Galilee or Samaria,Israel,Asia,Not applicable,35,0,E,32,44,N,35,32.73333333,32.73,35,32.73,35,,,Approximately 80km north of Tel Aviv.,2,2
10693,Near Kubbutz Beit (Bet) Guvrin,Bet Guvrin,Judaea,Israel,Asia,Not applicable,34,50,E,31,35,N,34.83333333,31.58333333,31.58,34.83,31.58,34.83,,,Approximately 70km south-east of Tel Aviv.,2,2
10694,Bergshamra,Bergshamra,Stockholm,Sweden,Europe,Not applicable,18,40,E,59,38,N,18.66666667,59.63333333,59.63,18.63,59.63,18.63,,,None,4,2
10695,Hallo,Not applicable,Not applicable,Sweden,Europe,Not applicable,11,30,E,57,30,N,11.5,57.5,58.33,11.18,58.33,11.18,,77,"Location of the island off the west coast of Sweden is unknown, estimated co-ordinates.",4,3
10696,Nafferton,Nafferton,Northumberland,UK - England,Europe,Not applicable,1,54,W,54,59,N,-1.9,54.98333333,54.02,-0.38,54.02,-0.38,,,None,5,2
10697,Kirkley Hall,Kirkley Hall,Northumberland,UK - England,Europe,Not applicable,1,45,W,55,5,N,-1.75,55.08333333,55.083,-1.75,55.083,-1.75,,,None,5,3
10698,Prestwick Whins,Prestwick Whins,Northumberland,UK - England,Europe,Not applicable,1,42,W,53,3,N,-1.7,53.05,55.03,-1.7,55.03,-1.7,,,None,5,3
10699,Colpitts,Colpitts,Northumberland,UK - England,Europe,Not applicable,2,1,W,54,53,N,-2.016666667,54.88333333,54.88,-2.02,54.88,-2.02,,,None,4,2
10700,Yugoslavia,Not applicable,Not applicable,"Yugoslavia, Slovenia, Croatia, Bosnia-Herzegovina and Macedonia",Europe,Not applicable,20,0,E,43,0,N,20,43,46.85,23,40.85,13.5,,,"The former Yugoslavia now consists of Slovenia, Croatia, Bosnia-Herzegovina, Macedonia and Yugo-Slavia (Federation of Serbia and Montenegro)",3,1
10701,New Hampshire and Massachusetts,Not applicable,New Hampshire and Massachusetts,USA,North America,Not applicable,71,0,W,43,0,N,-71,43,45.3,-69.9,41.75,-73.5,,,Co-ordinates for middle of area.,3,1
10702,Pendley Farm (along canal and edge hedges),Tring,Hertfordshire,UK - England,Europe,Not applicable,0,40,W,51,48,N,-0.666666667,51.8,51.8,-0.67,51.8,-0.67,,57,"NE edge:Canal, about 15m below the farm. Cutting sides are woodland, mostly ash and sycamore. Field edge is hawthorn. S:a road with beech woodland opposite. Farm boundary hedge has horse chestnuts 25m apart. W:houses and gardens. NW: farm lane and hedges.",4,4
10703,Pendley Farm (internal hedges),Tring,Hertfordshire,UK - England,Europe,Not applicable,0,40,W,51,48,N,-0.666666667,51.8,51.8,-0.67,51.8,-0.67,,57,"The farm covers nearly 57ha. Most of the hedges consist of hawthorn, with several other shrubs, in particular elder scattered among them. Three of the internal boundaries are lines of trees.",4,4
10705,"Lake Druksiai/ Lake Drisvyaty, 1st Station, River Desna system",Not applicable,Not applicable,Multiple or International jurisdiction,Europe,Not applicable,26,38,E,55,37,N,26.63333333,55.61666667,55.8,26.85,55.55,26.5,141.6,,"Total surface area, 49km^2, volume, 0.370km^3 and shoreline, 60.5km. Lithuania/ Belarus.",4,1
10706,Gulf of Finland and Gulf of Riga.,Not applicable,Not applicable,Finland,Europe,Not applicable,23,0,E,59,0,N,23,59,60.5,30,56.95,21.5,0,,None,3,1
10707,Grunewalds (Grunewald Forest) West Berlin,Berlin,Berlin,Germany,Europe,Not applicable,13,25,E,52,32,N,13.41666667,52.53333333,52.47,13.18,52.47,13.18,,,Co-ordinates for Berlin.,2,2
10708,"Experimental Lake Area, Lake 227, east of Kenora",Kenora,Ontario,Canada,North America,Not applicable,94,26,W,49,47,N,-94.43333333,49.78333333,49.78,-94.43,49.78,-94.43,,,"Co-ordinates of Kenora. 1969-1974, 0.57g P and 7.2 g N m^-2 per year. 1975-1989, 0.57 g P and 3.3 g N m^-2 per year.",2,3
10709,"Experimental Lake Area, Lake 226 - north-east basin, east of Kenora.",Kenora.,Ontario,Canada,North America,Not applicable,94,26,W,49,47,N,-94.43333333,49.78333333,49.78,-94.43,49.78,-94.43,,,"Co-ordinates of Kenora. 1973-1980, 0.34 g P, 1.8 g N and 3.5 g C m^-2 per year. 1981-1989 no fertilisation.",2,3
10710,"Experimental Lake Area, Lake 226 - south-west basin, east of Kenora.",Kenora.,Ontario,Canada,North America,Not applicable,94,26,W,49,47,N,-94.43333333,49.78333333,49.78,-94.43,49.78,-94.43,,,"Co-ordinates of Kenora. 1973-1980, 0.34 g P, 1.8 g N and 3.5 g C m^-2 per year. 1981-1989 no fertilisation.",2,3
10711,"Experimental Lake Area, Lake 223, east of Kenora",Kenora,Ontario,Canada,North America,Not applicable,94,26,W,49,47,N,-94.43333333,49.78333333,49.78,-94.43,49.78,-94.43,,,"Co-ordinates of Kenora. 1976-1980, pH decreased from >6.5 to 5.1, 1981-1983, pH held at 5.0-5.1, 1984-1986, pH ""relaxed"" to 5.5-5.6 and 1987-1988, pH 5.8.",2,3
10712,"Experimental Lake Area, Lake 302S, east of Kenora",Kenora,Ontario,Canada,North America,Not applicable,94,26,W,49,47,N,-94.43333333,49.78333333,49.78,-94.43,49.78,-94.43,,,"Co-ordinates of Kenora. 1981-1988, pH decreased from >6.5 to 4.6.",2,3
10713,Central Californian Coastline,Not applicable,California,USA,North America,Not applicable,121,50,W,36,15,N,-121.8333333,36.25,38.9,-120.5,34.5,-123.7,0,,None,3,1
10714,"Kauhava region, (South Ostrobothnia)",Kauhava,Vaasa,Finland,Europe,Not applicable,23,5,E,63,6,N,23.08333333,63.1,63.1,23.08,63.1,23.08,,10000,"A mixed environment: Cultivated field 43.2%, abandoned field 2.2%, spruce forest 26.8%, pine forest 25.6%, lake 1.8% and inhabited area 0.4%",3,2
10715,"Hudson's Bay Company, West region, (Central British Columbia)",Not applicable,British Columbia,Canada,North America,Not applicable,125,0,W,53,0,N,-125,53,56.5,-120,52,-130,,,This region consists of smaller districts. Region designated by Hudson's Bay Company.,2,1
10716,"Hudson's Bay Company, Athabasca Basin region, (Northern Alberta, parts of British Columbia, Saskatchewan and Northwest Territories)",Not applicable,Alberta/British Columbia/Saskatchewan/Northwest Territories,Canada,North America,Not applicable,113,0,W,55,0,N,-113,55,62,-103,52,-121,,,This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.,2,1
10717,"Hudson's Bay Company, West Central region, (Central Saskatchewan and parts of Alberta and Manitoba)",Not applicable,Saskatchewan/Alberta/Manitoba,Canada,North America,Not applicable,105,0,W,53,0,N,-105,53,56.5,-99,52,-113,,,This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.,2,1
10718,"Hudson's Bay Company, Upper Saskatchewan region, (Southern Alberta and Saskatchewan)",Not applicable,Alberta/Saskatchewan,Canada,North America,Not applicable,111,0,W,52,0,N,-111,52,54,-102,49,-115.5,,,This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.,2,1
10719,"Hudson's Bay Company, Winnipeg Basin region, (Southern Manitoba and Saskatchewan)",Not applicable,Manitoba/Saskatchewan,Canada,North America,Not applicable,101,0,W,50,0,N,-101,50,53.5,-95,49,-109.92,,,This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.,2,1
10720,"Hudson's Bay Company, North Central region, (Northern Manitoba and North-West Ontario)",Not applicable,Manitoba/Ontario,Canada,North America,Not applicable,94,0,W,57,0,N,-94,57,60,-87,54,-101.92,,,This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.,2,1
10721,"Hudson's Bay Company, James Bay region, (Northern Ontario and Western Quebec)",Not applicable,Ontario/Quebec,Canada,North America,Not applicable,82,0,W,52,0,N,-82,52,62.5,-73.5,50.5,-92,,,This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.,2,1
10722,"Hudson's Bay Company, Lakes region, (Southern Ontario)",Not applicable,Ontario,Canada,North America,Not applicable,85,0,W,48,0,N,-85,48,50,-74.33,42,-95,,,This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.,2,1
10723,"Hudson's Bay Company, Gulf region, (Southern Quebec)",Not applicable,Quebec,Canada,North America,Not applicable,40,0,W,70,0,N,-40,70,51.5,-57,45,-79.5,,,This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.,2,1
10724,"Rocky Mountain Biological Laboratory, Elk Mountains",Not applicable,Colorado,USA,North America,Not applicable,106,59,W,38,58,N,-106.9833333,38.96666667,38.97,-106.98,38.97,-106.98,2900,,The site is surrounded by seral stands of aspen (Populus tremuloides) and riparian corridors of Engelmann spruce (Picea engelmanni) and subalpine fir (Abies lasiocarpa).,6,3
10725,Tentsmuir,Tentsmuir,Fife,UK - Scotland,Europe,Not applicable,2,50,W,56,25,N,-2.833333333,56.41666667,56.43,-2.78,56.38,-2.8,10,,None,3,3
10726,Kessock,Kessock,Highland,UK - Scotland,Europe,Not applicable,4,15,W,57,32,N,-4.25,57.53333333,57.53,-4.25,57.53,-4.25,80,,Approximate longitude.,3,3
10727,"Alajoki, (South Ostrobothnia)",Alajoki,Vaasa,Finland,Europe,Not applicable,22,55,E,63,0,N,22.91666667,63,63.08,22.92,63.08,22.92,,2800,"A mixed environment: Cultivated field 73%, abandoned field 1%, pine forest 17%, spruce forest 7%, river 1% and inhabited area 1%.",3,2
10728,"Mont St. Hilaire, Rouville County","Mont St. Hilaire, Rouville County",Quebec,Canada,North America,Not applicable,73,0,W,45,0,N,-73,45,45.5,-73.15,45.5,-73.15,,1000,"Essentially a forested island in the St. Lawrence plain. Approximate co-ordinates. Other important elements are Quercus rubra, Ostrya virginiana, and Tilia americana.",3,2
10729,Bialowieza Primeval Forest (Exploited forests in the Polish part),Not applicable,Bialystok,Poland,Europe,Not applicable,24,0,E,52,45,N,24,52.75,52.75,23.9,52.75,23.9,165,53000,"40% of the BPF is Polish. Total area of BPF is 1250km^2. The BPF is the best preserved lowland forest in Europe, this is because it was used as a Royal hunting forest by Polish kings and then Russian Tsars. Altitude 134-202m.",3,1
10730,Bialowieza National Park,Not applicable,Bialystok,Poland,Europe,Not applicable,24,0,E,52,45,N,24,52.75,52.75,23.9,52.75,23.9,165,4750,"The BPF is the best preserved lowland forest in Europe, this is because it was used as a Royal hunting forest by Polish kings and then Russian Tsars. Altitude 134-202m.",3,2
10731,Bialowieza Primaeval Forest (Belarussian part),Not applicable,Hrodzyenskaya,Belarus,Europe,Not applicable,24,0,E,52,45,N,24,52.75,52.95,24.25,52.33,23.57,165,67000,"60% of the BPF is Belarussian. The BPF is the best preserved lowland forest in Europe, this is because it was used as a Royal hunting forest by Polish kings and then Russian Tsars. Altitude 134-202m.",3,1
10732,France and the Channel Islands,Not applicable,Not applicable,Multiple or International jurisdiction,Europe,Not applicable,2,0,E,47,0,N,2,47,51.1,7.75,42.25,-5.1,,54981556,France & United Kingdom.,3,1
10733,Netherlands,Not applicable,Not applicable,Netherlands,Europe,Not applicable,6,0,E,53,0,N,6,53,53.509299,3.363889,50.756069,7.209444,,3617453,None,3,1
10734,West Germany,Not applicable,Not applicable,Germany,Europe,Not applicable,9,0,E,51,0,N,9,51,52,9,49,6,,24852863,None,3,1
10735,"Britain, France, Netherlands, West Germany and Denmark",Not applicable,Not applicable,Multiple or International jurisdiction,Europe,Not applicable,5,0,E,49,0,N,5,49,57.75,10.75,42.25,-7.75,,112230398,"Co-ordinates central for the five countries. Britain, France, Netherlands, West Germany and Denmark.",3,1
10736,"River Pechora, western, eastern and middle Ural mountain range area.",Not applicable,Komi Republic,Russian Federation,Asia,Not applicable,60,0,E,62,30,N,60,62.5,67,65,57,49,,,Approximate co-ordinates.,2,1
10737,Norfolk (five estates),Not applicable,Norfolk,UK - England,Europe,Not applicable,1,20,E,52,45,N,1.333333333,52.75,52.97,1.73,52.35,0.15,,4939,"The names and locations of the estates are unknown, the codes they were given are, W1, B13, H3, H5 & T2. The combined area of four of them is 12200 acres. Approximate co-ordinates.",2,2
10738,"Cairnmuir, near Cromwell","Cairnmuir, near Cromwell",Central Otago,New Zealand,Australia,Not applicable,169,14,E,45,3,S,169.2333333,-45.05,-45.05,169.23,-45.05,169.23,,,Co-ordinates of Cromwell are given.,2,2
10744,Sweden,Not applicable,Not applicable,Sweden,Europe,Not applicable,17,0,E,63,0,N,17,63,69.07,24.1,55.3,11.05,,,None,3,1
10745,Estonia,Not applicable,Not applicable,Estonia,Europe,Not applicable,26,0,E,59,0,N,26,59,59.66832,21.83194,57.522202,28.195299,,1249000,None,3,1
10746,Latvia,Not applicable,Not applicable,Latvia,Europe,Not applicable,25,0,E,57,30,N,25,57.5,58.0844,20.986941,55.674999,28.237801,,,None,3,1
10747,Lithuania,Not applicable,Not applicable,Lithuania,Europe,Not applicable,24,0,E,56,0,N,24,56,56.42,26.85,24.38,21.08,,1479000,None,3,1
10748,Romanian Carpathians,Not applicable,Not applicable,Romania,Europe,Not applicable,25,30,E,47,0,N,25.5,47,51,27,43,15,,,None,3,1
10749,Cairngorms,Not applicable,Aberdeenshire/Moray/Highlands,UK - Scotland,Europe,Not applicable,3,35,W,57,10,N,-3.583333333,57.16666667,57.37,-4.12,56.83,-2.98,,,None,3,1
10750,Sussex (unknown site near Brighton),Brighton,Sussex,UK - England,Europe,Not applicable,0,10,W,50,50,N,-0.166666667,50.83333333,50.833,-0.167,50.833,-0.167,145,0.04,"An area of chalk downland lying on Upper Chalk bedrock on hill slopes and dry valleys between 100 and 190m altitude. (Described by Hutchings in Vegetatio, 53. (1983)).South-west facing slope, inclination 16¡. Measures 20m x 20m. Co-ords of Brighton",2,4
10751,West Gloucestershire,Not applicable,Gloucestershire,UK - England,Europe,Not applicable,2,14,W,51,53,N,-2.233333333,51.88333333,52.05,-2.12,51.57,-2.68,,,Co-ordinates of Gloucester given.,3,2
10752,Common Birds Census farmland plots,Not applicable,Not applicable,United Kingdom,Europe,Not applicable,1,30,W,54,0,N,-1.5,54,59.35,1.75,49.95,-8.15,,6086.4,None,2,2
10753,Common Birds Census woodland plots,Not applicable,Not applicable,United Kingdom,Europe,Not applicable,1,30,W,54,0,N,-1.5,54,59.35,1.75,49.95,-8.15,,1827.8,"Woodland plots are made up of woodland (912.9 ha), parkland (612.2 ha) and heathland and scrub areas (302.7 ha).",2,2
10754,Common Birds Census plots,Not applicable,Not applicable,United Kingdom,Europe,Not applicable,1,30,W,54,0,N,-1.5,54,59.35,1.75,49.95,-8.15,1,,None,2,1
10755,Spain,Not applicable,Not applicable,Spain,Europe,Not applicable,4,0,W,40,0,N,-4,40,43.78,3.25,36,-9.25,,,None,3,1
10756,European Russia,Not applicable,Not applicable,Russian Federation,Europe,Not applicable,35,0,E,55,0,N,35,55,77,59.75,40.5,27.3,,,None,3,1
10757,Czechoslovakia,Not applicable,Not applicable,Czech Republic and Slovakia,Europe,Not applicable,18,0,E,49,0,N,18,49,51,49.05,47.75,12.13,,,Czechoslovakia now consists of the Czech Republic and Slovakia.,3,1
10758,Switzerland,Not applicable,Not applicable,Switzerland,Europe,Not applicable,8,0,E,47,0,N,8,47,47.75,10.5,46.8,6,,,None,3,1
10759,Lake Esrom (Esrum)(depth 17m),Fredensborg,Frederiksborg,Denmark,Europe,Not applicable,12,0,E,56,0,N,12,56,56,12.38,56,12.38,,,The surface area of the lake is 17.3 km^2 (1730 ha) and a maximum depth of 22m. Sampling was done along the Tumlingehus transect.,4,2
10760,Lake Esrom (Esrum)(depth 14m),Fredensborg,Frederiksborg,Denmark,Europe,Not applicable,12,0,E,56,0,N,12,56,56,12.38,56,12.38,,,The surface area of the lake is 17.3 km^2 (1730 ha) and a maximum depth of 22m. Sampling was done along the Tumlingehus transect.,4,2
10761,Lake Esrom (Esrum)(depth 11m),Fredensborg,Frederiksborg,Denmark,Europe,Not applicable,12,0,E,56,0,N,12,56,56,12.38,56,12.38,,,The surface area of the lake is 17.3 km^2 (1730 ha) and a maximum depth of 22m. Sampling was done along the Tumlingehus transect.,4,2
10762,Lake Esrom (Esrum)(depth 20m),Fredensborg,Frederiksborg,Denmark,Europe,Not applicable,12,0,E,56,0,N,12,56,56,12.38,56,12.38,,,The surface area of the lake is 17.3 km^2 (1730 ha) and a maximum depth of 22m. Sampling was done along the Tumlingehus transect.,4,2
10763,BBS survey area,Not applicable,Not applicable,USA,North America,Not applicable,100,0,W,45,0,N,-100,45,83.0333,-52.6667,26.15,-165.9667,,,US Breeding bird survey area. USA and Canada.,2,1
10764,BBS - Eastern region,Not applicable,Not applicable,USA,North America,Not applicable,-95,-39,W,36,34.5,N,-95.65,36.575,47.4,-66.9,25.75,-124.4,,,US Breeding bird survey area. Bounding box coordinates for USA.,2,1
10765,BBS - Central region,Not applicable,Not applicable,USA,North America,Not applicable,-95,-39,W,36,34.5,N,-95.65,36.575,47.4,-66.9,25.75,-124.4,,,US Breeding bird survey area. Bounding box coordinates for USA.,2,1
10766,BBS - High Plains Border area,Not applicable,Not applicable,USA,North America,Not applicable,-95,-39,W,36,34.5,N,-95.65,36.575,47.4,-66.9,25.75,-124.4,,,US Breeding bird survey area. Bounding box coordinates for USA.,2,1
10767,BBS - Rolling Red Praries area,Not applicable,Not applicable,USA,North America,Not applicable,-95,-39,W,36,34.5,N,-95.65,36.575,47.4,-66.9,25.75,-124.4,,,US Breeding bird survey area. Bounding box coordinates for USA.,2,1
10768,Pyttisberget,Pyttisberget,Vasterbotten,Sweden,Europe,Not applicable,18,0,E,65,0,N,18,65,64.3,19.5,64.3,19.5,,,Location of Pyttisberget is unknown. Co-ordinates are for the centre of Vasterbotten.,4,2
10769,Aweme,Aweme,Manitoba,Canada,North America,Not applicable,99,0,W,49,30,N,-99,49.5,49.5,-99,49.5,-99,,10.52,26 acres of wood. Estimated co-ordinates.,3,3
10770,Lake Alexander,Lincoln,Minnesota,USA,North America,Not applicable,94,30,W,46,15,N,-94.5,46.25,46.2,-94.5,46.2,-94.5,,,None,4,3
10771,Oba,Oba,Ontario,Canada,North America,Not applicable,84,7,W,49,4,N,-84.11666667,49.06666667,49.07,-84.12,49.07,-84.12,,,None,4,3
10772,Pocahontas County,Not applicable,West Viginia,USA,North America,Not applicable,80,10,W,38,20,N,-80.16666667,38.33333333,38.3,-80,38.3,-80,,,None,3,2
10773,Prairie provinces of Canada,Not applicable,Alberta/Saskatchewan/Manitoba,Canada,North America,Not applicable,105,0,W,55,0,N,-105,55,60,-88.87,49,-119.92,,,None,3,1
10774,"Komi ASSR, (Komi Respublika)",Not applicable,Komi Republic,Russian Federation,Asia,Not applicable,55,0,E,62,0,N,55,62,68.4,66.2,59.2,45.5,,,Komi ASSR (Autonomous Soviet Socialist Republic) is now the Komi Respublika in the Russian Federation.,3,1
10775,Torei and Zakamen,Torei and Zakamen,Buryatskaya,Russian Federation,Asia,Not applicable,104,0,E,50,30,N,104,50.5,50.5,104,50.5,104,,,"Torei and Zakamen could not be located, they are probably Torey and Zakamensk.",3,1
10776,Kaban,Kaban,Not applicable,Kazakhstan,Asia,Not applicable,63,30,E,54,44,N,63.5,54.73333333,54.73,63.5,54.73,63.5,,,Kazakhstan was part of the former USSR.,3,1
10777,Gatchina,Gatchina,Leningrad Oblast,Russian Federation,Europe,Not applicable,30,5,E,59,32,N,30.08333333,59.53333333,59.53,30.08,59.53,30.08,,,Near St. Petersburg.,3,2
10778,Tatar ASSR (Tartarskaya Respublika),Not applicable,Tartarskaya,Russian Federation,Europe,Not applicable,52,0,E,55,0,N,52,55,56.1,54.2,54,47.3,,,Tatar ASSR (Autonomous Soviet Socialist Republic) is now the Tartarskaya Respublika in the Russian Federation.,3,1
10779,"La Trobe University, Bundoora",Melbourne,Victoria,Australia,Australia,Not applicable,144,58,E,37,45,S,144.9666667,-37.75,-37.72,145.03,-37.72,145.03,,,Never sprayed with pesticides.  25 Km from Centre of Melbourne.  120 trees in 12 rows 3m apart. Co-ordinates of Melbourne are given.,4,3
10780,"Iwakura, near Kyoto",Kyoto,Kyoto Shiga,Japan,Asia,Not applicable,135,47,E,35,5,N,135.7833333,35.08333333,35.18,136.88,35.18,136.88,170,,5 km north of Kyoto city.,4,2
10782,Warrandyte,Melbourne,Victoria,Australia,Australia,Not applicable,144,58,E,37,45,S,144.9666667,-37.75,-37.75,145,-37.75,145,,,"Not sprayed with pesticides for 3 years prior to study.  25 Km from Centre of Melbourne.  118 trees in 8 row of 12 and 2 of 11,  3m apart. Co-ordinates of Melbourne are given.",4,2
